NomeBot;IdOrdem;Data;Odd;Stake;PLR
UNDER 0.5 FT [1.48- 2.5];3,03615E+11;15/04/2023;2.42;2;26.554
UNDER 0.5 FT [1.48- 2.5];3,03631E+11;15/04/2023;1.92;2;-2
UNDER 0.5 FT [1.48- 2.5];3,03643E+11;16/04/2023;2.02;2;19.074
UNDER 0.5 FT [1.48- 2.5];3,03724E+11;16/04/2023;2.4;2;2.618
UNDER 0.5 FT [1.48- 2.5];3,03724E+11;16/04/2023;2.44;2;-2
UNDER 0.5 FT [1.48- 2.5];3,03772E+11;16/04/2023;2.14;2;21.318
UNDER 0.5 FT [1.48- 2.5];3,03772E+11;16/04/2023;1.94;2;17.578
UNDER 0.5 FT [1.48- 2.5];3,03776E+11;16/04/2023;2.36;2;25.432
UNDER 0.5 FT [1.48- 2.5];3,03784E+11;16/04/2023;1.91;2;-2
UNDER 0.5 FT [1.48- 2.5];3,03797E+11;16/04/2023;2.1;2;-2
UNDER 0.5 FT [1.48- 2.5];3,038E+11;16/04/2023;2.12;2;-2
UNDER 0.5 FT [1.48- 2.5];3,03806E+11;17/04/2023;1.87;2;16.269
UNDER 0.5 FT [1.48- 2.5];3,03886E+11;17/04/2023;2.02;2;19.074
UNDER 0.5 FT [1.48- 2.5];3,0398E+11;18/04/2023;2.18;2;22.066
UNDER 0.5 FT [1.48- 2.5];3,03981E+11;18/04/2023;2.48;2;-2
UNDER 0.5 FT [1.48- 2.5];3,03981E+11;18/04/2023;2.16;2;21.692
UNDER 0.5 FT [1.48- 2.5];3,03997E+11;19/04/2023;2.42;2;-2
UNDER 0.5 FT [1.48- 2.5];3,04001E+11;19/04/2023;2.12;2;-2
UNDER 0.5 FT [1.48- 2.5];3,04346E+11;22/04/2023;1.89;2;16.643
UNDER 0.5 FT [1.48- 2.5];3,04423E+11;22/04/2023;2.04;2;19.448
UNDER 0.5 FT [1.48- 2.5];3,04423E+11;22/04/2023;1.92;2;17.204
