NomeBot;IdOrdem;Data;Odd;Stake;PL
OVER 0.5 HT [2.02- 2.5];292937599035;2023-01-15;2.1;2;-2
OVER 0.5 HT [2.02- 2.5];292937696979;2023-01-15;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];292938804563;2023-01-15;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];292949910196;2023-01-15;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];292950002031;2023-01-15;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];292950272313;2023-01-15;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];292950729262;2023-01-15;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];292954935358;2023-01-15;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];292957035027;2023-01-15;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];292969245047;2023-01-15;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];292973357031;2023-01-15;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];292977328980;2023-01-15;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];292985593619;2023-01-15;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293044997264;2023-01-16;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];293048008440;2023-01-16;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];293053733872;2023-01-16;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293057716077;2023-01-16;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293058663303;2023-01-16;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293059157214;2023-01-16;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293137016540;2023-01-17;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293137486507;2023-01-17;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];293139207487;2023-01-17;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];293226213447;2023-01-18;2.12;2;2.24
OVER 0.5 HT [2.02- 2.5];293231490843;2023-01-18;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293231607196;2023-01-18;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293232072274;2023-01-18;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293245940608;2023-01-18;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293325833278;2023-01-19;2.28;2;2.56
OVER 0.5 HT [2.02- 2.5];293330085963;2023-01-19;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293345666468;2023-01-20;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293431195060;2023-01-20;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293432133652;2023-01-20;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293433917251;2023-01-20;2.2;2;-2
OVER 0.5 HT [2.02- 2.5];293435773255;2023-01-20;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293443249137;2023-01-20;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293504056254;2023-01-21;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];293509371825;2023-01-21;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];293509470154;2023-01-21;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293509559443;2023-01-21;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293514031247;2023-01-21;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293518922366;2023-01-21;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293525297934;2023-01-21;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];293525539611;2023-01-21;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293525739675;2023-01-21;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293531361236;2023-01-21;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];293531361622;2023-01-21;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];293531609062;2023-01-21;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];293531610265;2023-01-21;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293531873303;2023-01-21;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];293532419270;2023-01-21;2.12;2;2.24
OVER 0.5 HT [2.02- 2.5];293532423948;2023-01-21;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];293532425803;2023-01-21;2.2;2;2.4
OVER 0.5 HT [2.02- 2.5];293532713552;2023-01-21;2.16;2;-2
OVER 0.5 HT [2.02- 2.5];293532713705;2023-01-21;2;2;2
OVER 0.5 HT [2.02- 2.5];293532713858;2023-01-21;2.08;2;2.16
OVER 0.5 HT [2.02- 2.5];293534329362;2023-01-21;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293534444401;2023-01-21;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293534851412;2023-01-21;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];293535082680;2023-01-21;2;2;-2
OVER 0.5 HT [2.02- 2.5];293539367521;2023-01-21;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293543859379;2023-01-21;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293555470719;2023-01-21;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293558465496;2023-01-21;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];293558848460;2023-01-21;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293569984485;2023-01-21;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293571905696;2023-01-21;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];293575728494;2023-01-21;2.12;2;2.24
OVER 0.5 HT [2.02- 2.5];293576985093;2023-01-21;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293581019795;2023-01-21;2;2;2
OVER 0.5 HT [2.02- 2.5];293586078891;2023-01-21;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293624993320;2023-01-22;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293632684039;2023-01-22;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293636474292;2023-01-22;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293643331365;2023-01-22;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];293644906884;2023-01-22;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293649448984;2023-01-22;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293649707644;2023-01-22;2.08;2;2.16
OVER 0.5 HT [2.02- 2.5];293653924008;2023-01-22;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];293654732110;2023-01-22;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293664167756;2023-01-22;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293671408406;2023-01-22;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293678065095;2023-01-22;2.18;2;2.36
OVER 0.5 HT [2.02- 2.5];293680060100;2023-01-22;2.16;2;2.32
OVER 0.5 HT [2.02- 2.5];293681994842;2023-01-22;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];293684600189;2023-01-22;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293690724703;2023-01-22;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];293695465272;2023-01-22;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293698330404;2023-01-22;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293707860115;2023-01-22;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293707934395;2023-01-22;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293762970206;2023-01-23;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293774631870;2023-01-23;2.16;2;-2
OVER 0.5 HT [2.02- 2.5];293775095437;2023-01-23;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293775908752;2023-01-23;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293776974340;2023-01-23;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];293777278543;2023-01-23;2;2;2
OVER 0.5 HT [2.02- 2.5];293852988632;2023-01-24;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293853675936;2023-01-24;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];293853777427;2023-01-24;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293854054252;2023-01-24;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];293857061894;2023-01-24;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293876348689;2023-01-25;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293941581242;2023-01-25;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293941744396;2023-01-25;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];293948031114;2023-01-25;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];293951363192;2023-01-25;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293951778372;2023-01-25;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];293955229517;2023-01-25;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];293955609633;2023-01-25;2.12;2;-2
OVER 0.5 HT [2.02- 2.5];293960305011;2023-01-25;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];293964800644;2023-01-25;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];293965596626;2023-01-25;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293968460203;2023-01-25;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];293972395621;2023-01-26;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294036527309;2023-01-26;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294039304447;2023-01-26;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294041934016;2023-01-26;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294047567676;2023-01-26;2.07;2;-2
OVER 0.5 HT [2.02- 2.5];294050093233;2023-01-26;2.08;2;2.16
OVER 0.5 HT [2.02- 2.5];294060838273;2023-01-27;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];294064075675;2023-01-27;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294137205699;2023-01-27;2.08;2;2.16
OVER 0.5 HT [2.02- 2.5];294137691115;2023-01-27;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294156830396;2023-01-27;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294158271448;2023-01-27;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];294158755495;2023-01-27;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294169531718;2023-01-27;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294220625899;2023-01-28;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294233440002;2023-01-28;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294233875855;2023-01-28;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294239989220;2023-01-28;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];294244474496;2023-01-28;2.08;2;2.16
OVER 0.5 HT [2.02- 2.5];294244581381;2023-01-28;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];294244688081;2023-01-28;2.16;2;2.32
OVER 0.5 HT [2.02- 2.5];294245246196;2023-01-28;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294245666409;2023-01-28;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294258387614;2023-01-28;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];294265076956;2023-01-28;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294273002918;2023-01-28;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];294273972465;2023-01-28;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294274290985;2023-01-28;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];294274292520;2023-01-28;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294274293158;2023-01-28;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294274447626;2023-01-28;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];294274451770;2023-01-28;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];294274909233;2023-01-28;2.46;2;-2
OVER 0.5 HT [2.02- 2.5];294274910424;2023-01-28;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294277363650;2023-01-28;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294279770624;2023-01-28;2.12;2;-2
OVER 0.5 HT [2.02- 2.5];294304377005;2023-01-28;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294305530125;2023-01-28;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294306794806;2023-01-28;2.1;2;2.2
OVER 0.5 HT [2.02- 2.5];294310835315;2023-01-28;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];294320233516;2023-01-28;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294327660216;2023-01-28;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294328128954;2023-01-28;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294328301151;2023-01-28;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294329076862;2023-01-28;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];294330759032;2023-01-28;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294340368177;2023-01-28;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];294343036880;2023-01-28;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];294343280208;2023-01-28;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294346168776;2023-01-28;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294348322914;2023-01-28;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294351703101;2023-01-29;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294388576007;2023-01-29;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294395785291;2023-01-29;2.08;2;2.16
OVER 0.5 HT [2.02- 2.5];294406783498;2023-01-29;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294411922487;2023-01-29;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];294412398443;2023-01-29;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294418504875;2023-01-29;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294419710700;2023-01-29;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294432657341;2023-01-29;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294439444714;2023-01-29;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294440654369;2023-01-29;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294441322933;2023-01-29;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294443313938;2023-01-29;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294444321557;2023-01-29;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294447405092;2023-01-29;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294451654265;2023-01-29;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294456613023;2023-01-29;2.1;2;2.2
OVER 0.5 HT [2.02- 2.5];294463360271;2023-01-29;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];294463537513;2023-01-29;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294463886380;2023-01-29;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294466558584;2023-01-29;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294467155133;2023-01-29;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294472798880;2023-01-29;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294477250708;2023-01-29;2.4;2;-2
OVER 0.5 HT [2.02- 2.5];294478855468;2023-01-29;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294479174765;2023-01-29;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];294481611426;2023-01-29;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294487316045;2023-01-29;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294490065276;2023-01-29;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294490314266;2023-01-29;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294497889035;2023-01-30;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294498273244;2023-01-30;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294552914029;2023-01-30;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294566902064;2023-01-30;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294567237219;2023-01-30;2.1;2;2.2
OVER 0.5 HT [2.02- 2.5];294567347737;2023-01-30;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294576621128;2023-01-30;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294576742947;2023-01-30;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294581726598;2023-01-31;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294653587372;2023-01-31;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294659408764;2023-01-31;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];294659849179;2023-01-31;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];294659849229;2023-01-31;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294670697983;2023-01-31;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];294764048364;2023-02-01;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294768806069;2023-02-01;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294769214822;2023-02-01;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294770463733;2023-02-01;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];294772617752;2023-02-01;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];294794097666;2023-02-02;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294867585991;2023-02-02;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];294954130483;2023-02-03;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];294956462176;2023-02-03;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];294967012812;2023-02-03;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294971531076;2023-02-03;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];294971979436;2023-02-03;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];294975011999;2023-02-03;2.1;2;-2
OVER 0.5 HT [2.02- 2.5];294977524712;2023-02-03;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];294992315571;2023-02-03;2.18;2;-2
OVER 0.5 HT [2.02- 2.5];294992687942;2023-02-03;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];295039460450;2023-02-04;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295051890197;2023-02-04;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];295057095291;2023-02-04;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295057474396;2023-02-04;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295062178978;2023-02-04;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295062505896;2023-02-04;2.16;2;2.32
OVER 0.5 HT [2.02- 2.5];295062742223;2023-02-04;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];295063521921;2023-02-04;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295063759649;2023-02-04;2.16;2;2.32
OVER 0.5 HT [2.02- 2.5];295064848719;2023-02-04;2.38;2;2.76
OVER 0.5 HT [2.02- 2.5];295074407791;2023-02-04;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295083189625;2023-02-04;2.08;2;2.16
OVER 0.5 HT [2.02- 2.5];295084206548;2023-02-04;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];295090591303;2023-02-04;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295090929973;2023-02-04;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295091553872;2023-02-04;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295091703556;2023-02-04;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];295091886078;2023-02-04;2.22;2;2.44
OVER 0.5 HT [2.02- 2.5];295091886126;2023-02-04;2.12;2;-2
OVER 0.5 HT [2.02- 2.5];295091887294;2023-02-04;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];295092032109;2023-02-04;2.1;2;-2
OVER 0.5 HT [2.02- 2.5];295092032509;2023-02-04;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];295092186627;2023-02-04;2.1;2;-2
OVER 0.5 HT [2.02- 2.5];295092822059;2023-02-04;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];295092978873;2023-02-04;2.08;2;2.16
OVER 0.5 HT [2.02- 2.5];295093810975;2023-02-04;2.16;2;2.32
OVER 0.5 HT [2.02- 2.5];295094126750;2023-02-04;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295094452048;2023-02-04;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];295095469876;2023-02-04;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295122472198;2023-02-04;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295123259788;2023-02-04;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295125772931;2023-02-04;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];295128489260;2023-02-04;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];295130780813;2023-02-04;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];295135391552;2023-02-04;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];295135627412;2023-02-04;2.26;2;-2
OVER 0.5 HT [2.02- 2.5];295135971917;2023-02-04;2.1;2;-2
OVER 0.5 HT [2.02- 2.5];295139487785;2023-02-04;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295142409285;2023-02-04;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295142874174;2023-02-04;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];295144946187;2023-02-04;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295158700520;2023-02-04;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295159630604;2023-02-04;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295160384063;2023-02-04;2;2;2
OVER 0.5 HT [2.02- 2.5];295166726792;2023-02-05;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295167121002;2023-02-05;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295202965795;2023-02-05;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295212779311;2023-02-05;2.12;2;-2
OVER 0.5 HT [2.02- 2.5];295222351741;2023-02-05;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295227229161;2023-02-05;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];295233391072;2023-02-05;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295238898706;2023-02-05;2;2;-2
OVER 0.5 HT [2.02- 2.5];295246587943;2023-02-05;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295253173200;2023-02-05;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295253632624;2023-02-05;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295253946146;2023-02-05;2.16;2;-2
OVER 0.5 HT [2.02- 2.5];295254469709;2023-02-05;2.2;2;-2
OVER 0.5 HT [2.02- 2.5];295274548739;2023-02-05;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295274843178;2023-02-05;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];295275120046;2023-02-05;2.16;2;-2
OVER 0.5 HT [2.02- 2.5];295279380252;2023-02-05;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];295284700533;2023-02-05;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295289679473;2023-02-05;2;2;2
OVER 0.5 HT [2.02- 2.5];295290121493;2023-02-05;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];295291811367;2023-02-05;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295294521805;2023-02-05;2;2;2
OVER 0.5 HT [2.02- 2.5];295297293402;2023-02-05;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295299425251;2023-02-05;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295302050953;2023-02-05;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295302870503;2023-02-05;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];295305522042;2023-02-05;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];295308609698;2023-02-06;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];295308700325;2023-02-06;2;2;-2
OVER 0.5 HT [2.02- 2.5];295308752309;2023-02-06;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295360107546;2023-02-06;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];295367902085;2023-02-06;2.18;2;-2
OVER 0.5 HT [2.02- 2.5];295373131041;2023-02-06;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];295373404550;2023-02-06;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295373744223;2023-02-06;2.22;2;-2
OVER 0.5 HT [2.02- 2.5];295379866720;2023-02-06;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295777225993;2023-02-10;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295777660174;2023-02-10;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];295782688170;2023-02-11;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295835404730;2023-02-11;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295835857272;2023-02-11;2.02;2;2.04
OVER 0.5 HT [2.02- 2.5];295844573584;2023-02-11;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295845158678;2023-02-11;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];295845158942;2023-02-11;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295845278875;2023-02-11;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295845884922;2023-02-11;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295866248953;2023-02-11;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];295868021706;2023-02-11;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];295869224897;2023-02-11;2.12;2;2.24
OVER 0.5 HT [2.02- 2.5];295873401423;2023-02-11;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295874346557;2023-02-11;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];295874659925;2023-02-11;2.08;2;2.16
OVER 0.5 HT [2.02- 2.5];295874970231;2023-02-11;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295874970987;2023-02-11;2.16;2;-2
OVER 0.5 HT [2.02- 2.5];295874973605;2023-02-11;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295874974083;2023-02-11;2.04;2;-2
OVER 0.5 HT [2.02- 2.5];295874974285;2023-02-11;2.1;2;2.2
OVER 0.5 HT [2.02- 2.5];295875281511;2023-02-11;2.02;2;-2
OVER 0.5 HT [2.02- 2.5];295875575435;2023-02-11;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];295875961502;2023-02-11;2.06;2;-2
OVER 0.5 HT [2.02- 2.5];295875961560;2023-02-11;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];295875961604;2023-02-11;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];295877413630;2023-02-11;2.06;2;2.12
OVER 0.5 HT [2.02- 2.5];295877630076;2023-02-11;2.12;2;2.24
OVER 0.5 HT [2.02- 2.5];295879733856;2023-02-11;2.3;2;-2
OVER 0.5 HT [2.02- 2.5];295893024960;2023-02-11;2.08;2;-2
OVER 0.5 HT [2.02- 2.5];295895211483;2023-02-11;2.58;2;-2
OVER 0.5 HT [2.02- 2.5];295908289298;2023-02-11;2.04;2;2.08
OVER 0.5 HT [2.02- 2.5];295909784884;2023-02-11;2.08;2;2.16
