IdBot;NomeBot;IdOrdem;Data;Stake;Odd;Tipo;PL;Selecao;IdSelecao
115;OVER 0.5 HT [2.02- 2.5];283966151758;2022-10-12T16:47:51.416Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283968368875;2022-10-12T17:10:22.098Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283969469384;2022-10-12T17:20:53.737Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283980703227;2022-10-12T19:05:23.707Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283981980343;2022-10-12T19:14:53.398Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283982051020;2022-10-12T19:15:23.710Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283983667397;2022-10-12T19:27:53.695Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283985711176;2022-10-12T19:46:22.599Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283985875610;2022-10-12T19:48:22.906Z;2;2.2;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283993212853;2022-10-12T22:18:14.756Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283993388991;2022-10-12T22:23:44.657Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283998915104;2022-10-13T00:57:16.859Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283999238970;2022-10-13T01:04:16.838Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284059691085;2022-10-13T17:07:09.022Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284060034433;2022-10-13T17:09:09.298Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284060112168;2022-10-13T17:09:38.890Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284060112216;2022-10-13T17:09:38.942Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284061036770;2022-10-13T17:15:38.705Z;2;2;BACK;2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284062242513;2022-10-13T17:23:38.902Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284071026951;2022-10-13T18:32:09.593Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284076988641;2022-10-13T19:21:16.017Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284076988955;2022-10-13T19:21:16.315Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284077216057;2022-10-13T19:22:46.514Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483
