NomeBot;IdOrdem;Data;Odd;Stake;PLR
OVER 0.5 HT [1.48- 1.7];3,01E+11;29/03/2023;1.68;2;12.716
OVER 0.5 HT [1.48- 1.7];3,02E+11;01/04/2023;1.61;2;11.407
OVER 0.5 HT [1.48- 1.7];3,02E+11;02/04/2023;1.54;2;10.098
OVER 0.5 HT [1.48- 1.7];3,02E+11;02/04/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];3,02E+11;02/04/2023;1.66;2;12.342
OVER 0.5 HT [1.48- 1.7];3,02E+11;02/04/2023;1.51;2;-2
OVER 0.5 HT [1.48- 1.7];3,02E+11;02/04/2023;1.69;2;12.903
OVER 0.5 HT [1.48- 1.7];3,02E+11;02/04/2023;1.69;2;-2
OVER 0.5 HT [1.48- 1.7];3,02E+11;03/04/2023;1.68;2;12.716
OVER 0.5 HT [1.48- 1.7];3,02E+11;04/04/2023;1.57;2;10.659
OVER 0.5 HT [1.48- 1.7];3,02E+11;04/04/2023;1.62;2;11.594
OVER 0.5 HT [1.48- 1.7];3,02E+11;07/04/2023;1.52;2;0.9724
OVER 0.5 HT [1.48- 1.7];3,02E+11;07/04/2023;1.69;2;12.903
OVER 0.5 HT [1.48- 1.7];3,03E+11;07/04/2023;1.6;2;-2
OVER 0.5 HT [1.48- 1.7];3,03E+11;08/04/2023;1.69;2;12.903
OVER 0.5 HT [1.48- 1.7];3,03E+11;08/04/2023;1.49;2;0.9163
OVER 0.5 HT [1.48- 1.7];3,03E+11;08/04/2023;1.52;2;0.9724
OVER 0.5 HT [1.48- 1.7];3,03E+11;08/04/2023;1.56;2;10.472
OVER 0.5 HT [1.48- 1.7];3,03E+11;08/04/2023;1.5;2;0.935
OVER 0.5 HT [1.48- 1.7];3,03E+11;08/04/2023;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];3,03E+11;08/04/2023;1.59;2;11.033
OVER 0.5 HT [1.48- 1.7];3,03E+11;09/04/2023;1.5;2;0.935
OVER 0.5 HT [1.48- 1.7];3,03E+11;09/04/2023;1.58;2;10.846
OVER 0.5 HT [1.48- 1.7];3,03E+11;09/04/2023;1.5;2;0.935
OVER 0.5 HT [1.48- 1.7];3,03E+11;09/04/2023;1.52;2;0.9724
OVER 0.5 HT [1.48- 1.7];3,03E+11;09/04/2023;1.7;2;1.309
OVER 0.5 HT [1.48- 1.7];3,03E+11;12/04/2023;1.56;2;-2
OVER 0.5 HT [1.48- 1.7];3,03E+11;14/04/2023;1.59;2;11.033
OVER 0.5 HT [1.48- 1.7];3,03E+11;14/04/2023;1.66;2;12.342
OVER 0.5 HT [1.48- 1.7];3,04E+11;15/04/2023;1.5;2;0.935
OVER 0.5 HT [1.48- 1.7];3,04E+11;15/04/2023;1.68;2;12.716
OVER 0.5 HT [1.48- 1.7];3,04E+11;16/04/2023;1.58;2;10.846
OVER 0.5 HT [1.48- 1.7];3,04E+11;16/04/2023;1.54;2;-2
OVER 0.5 HT [1.48- 1.7];3,04E+11;16/04/2023;1.7;2;-2
OVER 0.5 HT [1.48- 1.7];3,04E+11;16/04/2023;1.71;2;-2
OVER 0.5 HT [1.48- 1.7];3,04E+11;17/04/2023;1.54;2;10.098
OVER 0.5 HT [1.48- 1.7];3,04E+11;17/04/2023;1.53;2;-2
OVER 0.5 HT [1.48- 1.7];3,04E+11;17/04/2023;1.48;2;0.8976
OVER 0.5 HT [1.48- 1.7];3,04E+11;18/04/2023;1.68;2;12.716
OVER 0.5 HT [1.48- 1.7];3,04E+11;19/04/2023;1.65;2;12.155
OVER 0.5 HT [1.48- 1.7];3,04E+11;22/04/2023;1.67;2;-2
OVER 0.5 HT [1.48- 1.7];3,04E+11;22/04/2023;1.53;2;-2
OVER 0.5 HT [1.48- 1.7];3,05E+11;23/04/2023;1.67;2;-2
OVER 0.5 HT [1.48- 1.7];3,05E+11;25/04/2023;1.63;2;11.781
OVER 0.5 HT [1.48- 1.7];3,05E+11;25/04/2023;1.58;2;10.846
OVER 0.5 HT [1.48- 1.7];3,05E+11;25/04/2023;1.65;2;12.155
OVER 0.5 HT [1.48- 1.7];3,05E+11;26/04/2023;1.48;2;0.8976
OVER 0.5 HT [1.48- 1.7];3,05E+11;26/04/2023;1.7;2;1.309
OVER 0.5 HT [1.48- 1.7];3,05E+11;26/04/2023;1.66;2;-2
OVER 0.5 HT [1.48- 1.7];3,05E+11;27/04/2023;1.68;2;12.716
OVER 0.5 HT [1.48- 1.7];3,05E+11;27/04/2023;1.69;2;-2
OVER 0.5 HT [1.48- 1.7];3,05E+11;28/04/2023;1.66;2;12.342
OVER 0.5 HT [1.48- 1.7];3,05E+11;28/04/2023;1.51;2;0.9537
OVER 0.5 HT [1.48- 1.7];3,05E+11;28/04/2023;1.63;2;-2
