ID do Bot;Nome do Bot;ID da ordem;Data;Stake;Odd;Tipo;P/L;Seleção;ID da Seleção;Evento;ID do Evento;Mercado;ID do Mercado;Tipo do Mercado
33;OVER 0.5 HT [1.48- 1.7];278763704899;2022-08-28T18:56:09.243Z;2;1.57;BACK;1.14;Over 0.5 Goals;5851483;Parma v Cosenza;31681090;FIRST_HALF_GOALS_05;1.202385476;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278763772246;2022-08-28T18:56:38.532Z;2;1.54;BACK;-2;Over 0.5 Goals;5851483;Fiorentina v Napoli;31663326;FIRST_HALF_GOALS_05;1.202097455;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278770243402;2022-08-28T19:39:39.141Z;2;1.5;BACK;1;Over 0.5 Goals;5851483;Rio Ave v Porto;31678668;FIRST_HALF_GOALS_05;1.202331889;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278774078864;2022-08-28T20:11:10.374Z;2;1.55;BACK;1.1;Over 0.5 Goals;5851483;Espanyol v Real Madrid;31663302;FIRST_HALF_GOALS_05;1.202097695;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278775399468;2022-08-28T20:20:40.147Z;2;1.49;BACK;-2;Over 0.5 Goals;5851483;Atlanta Utd v DC Utd;31673259;FIRST_HALF_GOALS_05;1.202251149;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278779548395;2022-08-28T21:10:38.188Z;2;1.64;BACK;-2;Over 0.5 Goals;5851483;Botafogo v Flamengo;31677857;FIRST_HALF_GOALS_05;1.202327039;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278801951539;2022-08-29T07:15:08.527Z;2;1.55;BACK;1.1;Over 0.5 Goals;5851483;Kunshan v Qingdao Youth Island;31699365;FIRST_HALF_GOALS_05;1.202697778;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278865805054;2022-08-29T19:00:05.361Z;2;1.62;BACK;1.24;Over 0.5 Goals;5851483;Como v Brescia;31683898;FIRST_HALF_GOALS_05;1.202425919;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278880287256;2022-08-29T23:10:49.377Z;2;1.64;BACK;1.28;Over 0.5 Goals;5851483;Internacional v Juventude;31681176;FIRST_HALF_GOALS_05;1.202387116;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278885132048;2022-08-30T01:15:20.177Z;2;1.7;BACK;1.4;Over 0.5 Goals;5851483;Deportivo Cali v Union Magdalena;31684847;FIRST_HALF_GOALS_05;1.202441439;FIRST_HALF_GOALS_05
