ID do Bot;Nome do Bot;ID da ordem;Data;Stake;Odd;Tipo;P/L;Seleção;ID da Seleção;Evento;ID do Evento;Mercado;ID do Mercado;Tipo do Mercado
62;OVER 0.5 HT [1.71- 2];277184017635;2022-08-14T19:12:40.611Z;2;1.96;BACK;1.92;Over 0.5 Goals;5851483;Ceara SC Fortaleza v Fortaleza EC;31639278;FIRST_HALF_GOALS_05;1.201738972;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277184106586;2022-08-14T19:13:10.254Z;2;1.73;BACK;1.46;Over 0.5 Goals;5851483;Sao Paulo v Bragantino SP;31639215;FIRST_HALF_GOALS_05;1.201737693;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277185526541;2022-08-14T19:21:12.110Z;2;1.75;BACK;-2;Over 0.5 Goals;5851483;Flamengo v Athletico-PR;31639277;FIRST_HALF_GOALS_05;1.201739082;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277185554257;2022-08-14T19:21:12.110Z;2;1.76;BACK;-2;Over 0.5 Goals;5851483;Flamengo v Athletico-PR;31639277;FIRST_HALF_GOALS_05;1.201739082;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277188497401;2022-08-14T19:41:39.596Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483;Guimaraes v Estoril Praia;31646570;FIRST_HALF_GOALS_05;1.201845118;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277192076912;2022-08-14T20:11:11.312Z;2;2;BACK;-2;Over 0.5 Goals;5851483;Burgos v Malaga;31646547;FIRST_HALF_GOALS_05;1.201845061;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277197509638;2022-08-14T21:10:06.964Z;2;1.79;BACK;1.58;Over 0.5 Goals;5851483;Argentinos Juniors v Union Santa Fe;31646987;FIRST_HALF_GOALS_05;1.201855889;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277197587459;2022-08-14T21:11:06.877Z;2;1.81;BACK;-2;Over 0.5 Goals;5851483;Estudiantes v Talleres;31646989;FIRST_HALF_GOALS_05;1.201855779;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277197927211;2022-08-14T21:15:06.607Z;2;1.78;BACK;1.56;Over 0.5 Goals;5851483;America MG v Santos;31639353;FIRST_HALF_GOALS_05;1.201742592;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277201093420;2022-08-14T22:10:07.467Z;2;1.77;BACK;1.54;Over 0.5 Goals;5851483;Internacional v Fluminense;31647085;FIRST_HALF_GOALS_05;1.201885386;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277204232767;2022-08-14T23:16:06.364Z;2;1.92;BACK;-2;Over 0.5 Goals;5851483;Rionegro v Millonarios;31648571;FIRST_HALF_GOALS_05;1.201889467;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277205608840;2022-08-14T23:46:06.874Z;2;1.77;BACK;-2;Over 0.5 Goals;5851483;Racing Club v Boca Juniors;31646988;FIRST_HALF_GOALS_05;1.201855669;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277210177128;2022-08-15T01:46:36.179Z;2;1.73;BACK;1.46;Over 0.5 Goals;5851483;Nashville SC v Minnesota Utd;31639710;FIRST_HALF_GOALS_05;1.201743787;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277211419381;2022-08-15T02:27:06.425Z;2;1.73;BACK;1.46;Over 0.5 Goals;5851483;Seattle Sounders v Real Salt Lake;31639769;FIRST_HALF_GOALS_05;1.201743677;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277245972270;2022-08-15T14:54:08.009Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483;Maritimo v Chaves;31647183;FIRST_HALF_GOALS_05;1.201869143;FIRST_HALF_GOALS_05
